# created 04/22/25
# GASP-derived engine deck converted from turbofan_23k_1.eng
# t4max: 3342.0
# t4cruise: 3108.0
# t4climb: 3196.0
# sls_airflow: 994.36
# sfn_idle: 1.25

Mach Number, Altitude (ft),   Throttle, Thrust (lbf), Fuel Flow (lb/h),  T4 (degR)
        0.7,       18000.0,     0.8213,     4970.509,          2721.65,    2744.93
        0.7,       18000.0,      0.896,     7601.834,          3947.16,    2994.47
        0.7,       18000.0,     0.9707,     10552.04,          5448.53,    3244.01
        0.7,       21000.0,        0.0,     392.1925,          392.192,        0.0
        0.7,       21000.0,     0.4375,     -2058.55,         -335.007,    1462.06
        0.7,       21000.0,     0.5104,    -994.0279,          109.717,    1705.74
        0.7,       21000.0,     0.5833,     70.49416,          554.441,    1949.42
        0.7,       21000.0,     0.6562,     1135.016,          999.165,    2193.09
        0.7,       21000.0,     0.7291,      2418.25,          1537.63,    2436.77
        0.7,       21000.0,      0.802,     4185.786,          2297.99,    2680.45
        0.7,       21000.0,      0.875,     6471.901,          3341.84,    2924.13
        0.7,       21000.0,     0.9479,     9049.597,          4628.78,     3167.8
        0.7,       24000.0,        0.0,     349.3132,          349.313,        0.0
        0.7,       24000.0,      0.427,    -2117.806,         -396.037,     1426.9
        0.7,       24000.0,     0.4981,    -1121.716,          11.9713,    1664.71
        0.7,       24000.0,     0.5693,    -125.6263,           419.98,    1902.53
        0.7,       24000.0,     0.6404,     870.4636,          827.988,    2140.34
        0.7,       24000.0,     0.7116,     1967.761,          1282.78,    2378.16
        0.7,       24000.0,     0.7828,     3469.587,          1919.64,    2615.98
        0.7,       24000.0,     0.8539,     5457.373,          2804.85,    2853.79
        0.7,       24000.0,     0.9251,     7676.848,          3882.26,    3091.61
        0.7,       24000.0,     0.9962,     10022.14,          5202.33,    3329.42
        0.7,       27000.0,        0.0,     310.2344,          310.234,        0.0
        0.7,       27000.0,     0.4164,    -2030.503,         -415.977,    1391.74
        0.7,       27000.0,     0.4858,    -1136.723,         -50.1449,     1623.7
        0.7,       27000.0,     0.5553,    -242.9425,          315.687,    1855.66
        0.7,       27000.0,     0.6247,     650.8375,          681.519,    2087.61
        0.7,       27000.0,     0.6941,     1604.376,          1073.51,    2319.57
        0.7,       27000.0,     0.7635,     2876.444,          1604.94,    2551.53
        0.7,       27000.0,     0.8329,      4577.72,          2346.91,    2783.49
        0.7,       27000.0,     0.9023,     6499.508,          3256.31,    3015.44
        0.7,       27000.0,     0.9717,     8408.643,          4327.12,     3247.4
        0.7,       30000.0,        0.0,     274.7032,          274.703,        0.0
        0.7,       30000.0,     0.4059,    -1848.193,         -395.159,     1356.6
        0.7,       30000.0,     0.4736,    -1073.736,         -76.5637,     1582.7
        0.7,       30000.0,     0.5412,    -299.2792,          242.031,     1808.8
        0.7,       30000.0,     0.6089,     475.1775,          560.626,    2034.89
        0.7,       30000.0,     0.6765,     1260.957,          883.758,    2260.99
        0.7,       30000.0,     0.7442,     2355.854,          1334.38,    2487.09
        0.7,       30000.0,     0.8118,      3815.43,          1956.47,    2713.19
        0.7,       30000.0,     0.8795,     5479.653,          2727.06,    2939.29
        0.7,       30000.0,     0.9472,     7139.989,          3630.67,    3165.39
        0.7,       33000.0,        0.0,     242.4738,          242.474,        0.0
        0.7,       33000.0,     0.3954,    -1961.491,         -461.162,    1321.46
        0.7,       33000.0,     0.4613,    -1228.508,         -165.405,    1541.71
        0.7,       33000.0,     0.5272,    -495.5246,          130.352,    1761.95
        0.7,       33000.0,     0.5931,     237.4587,           426.11,     1982.2
        0.7,       33000.0,      0.659,      970.442,          721.867,    2202.44
        0.7,       33000.0,     0.7249,     1889.083,          1093.77,    2422.68
        0.7,       33000.0,     0.7908,     3121.536,          1611.63,    2642.93
        0.7,       33000.0,     0.8567,     4583.719,           2265.9,    2863.17
        0.7,       33000.0,     0.9226,     6002.153,          3007.51,    3083.41
        0.7,       33000.0,     0.9885,     7187.438,           3789.2,    3303.66
        0.7,       36000.0,        0.0,      213.316,          213.316,        0.0
        0.7,       36000.0,     0.3849,    -2059.227,         -519.138,    1286.34
        0.7,       36000.0,      0.449,    -1382.758,          -247.76,    1500.72
        0.7,       36000.0,     0.5132,    -706.2883,          23.6176,    1715.11
        0.7,       36000.0,     0.5773,     -29.8187,          294.995,     1929.5
        0.7,       36000.0,     0.6415,     646.6509,          566.373,    2143.89
        0.7,       36000.0,     0.7056,     1411.186,          873.889,    2358.28
        0.7,       36000.0,     0.7698,     2431.102,          1294.17,    2572.67
        0.7,       36000.0,     0.8339,     3647.292,          1841.75,    2787.06
        0.7,       36000.0,     0.8981,     4915.922,          2478.61,    3001.45
        0.7,       36000.0,     0.9622,     5891.732,          3106.17,    3215.84
        0.7,       39000.0,        0.0,     184.8959,          184.896,        0.0
        0.7,       39000.0,     0.3844,    -2107.787,         -558.149,    1284.56
        0.7,       39000.0,     0.4484,    -1490.268,         -310.447,    1498.65
        0.7,       39000.0,     0.5125,    -872.7485,         -62.7454,    1712.75
        0.7,       39000.0,     0.5766,    -255.2291,          184.957,    1926.84
        0.7,       39000.0,     0.6406,     362.2903,          432.659,    2140.94
        0.7,       39000.0,     0.7047,     1041.874,           706.05,    2355.03
        0.7,       39000.0,     0.7687,     1906.003,          1062.53,    2569.12
        0.7,       39000.0,     0.8328,     2980.816,          1534.98,    2783.22
        0.7,       39000.0,     0.8969,     4045.225,           2068.5,    2997.31
        0.7,       39000.0,     0.9609,     4979.738,          2649.13,     3211.4
        0.7,       42000.0,        0.0,      160.158,          160.158,        0.0
        0.7,       42000.0,     0.3844,    -2873.663,         -928.134,    1284.56
        0.7,       42000.0,     0.4484,    -2154.867,         -629.813,    1498.65
        0.7,       42000.0,     0.5125,     -1436.07,         -331.492,    1712.75
        0.7,       42000.0,     0.5766,    -717.2734,         -33.1706,    1926.84
        0.7,       42000.0,     0.6406,     1.523225,          265.151,    2140.94
        0.7,       42000.0,     0.7047,     698.9133,          551.226,    2355.03
        0.7,       42000.0,     0.7687,     1440.744,          856.968,    2569.12
        0.7,       42000.0,     0.8328,     2383.673,          1265.34,    2783.22
        0.7,       42000.0,     0.8969,     3287.898,          1712.85,    2997.31
        0.7,       42000.0,     0.9609,     4146.565,          2227.31,     3211.4
       0.75,           0.0,        0.0,     855.7001,            855.7,        0.0
       0.75,           0.0,      0.518,    -18285.48,         -645.148,    1731.06
       0.75,           0.0,     0.6043,    -9540.395,          598.183,    2019.57
       0.75,           0.0,     0.6906,    -795.2881,          1841.53,    2308.08
       0.75,           0.0,      0.777,      4091.46,          3241.31,    2596.59
       0.75,           0.0,     0.8633,    -1575.097,          4348.57,     2885.1
       0.75,           0.0,     0.9496,    -8051.193,          5629.76,    3173.61
       0.75,        3000.0,        0.0,     774.9602,           774.96,        0.0
       0.75,        3000.0,     0.5073,     1601.555,          361.889,    1695.36
       0.75,        3000.0,     0.5918,     1316.418,          1056.84,    1977.92
       0.75,        3000.0,     0.6764,     1031.352,          1751.83,    2260.48
       0.75,        3000.0,     0.7609,      2263.85,          2657.52,    2543.04
       0.75,        3000.0,     0.8455,     9103.999,          4282.68,     2825.6
       0.75,        3000.0,       0.93,     9983.064,          6075.91,    3108.16
       0.75,        6000.0,        0.0,       700.38,           700.38,        0.0
       0.75,        6000.0,     0.4966,    -12371.05,           32.397,    1659.67
       0.75,        6000.0,     0.5794,     -7401.03,          742.393,    1936.28
       0.75,        6000.0,     0.6621,    -2430.955,          1452.39,    2212.89
       0.75,        6000.0,     0.7449,     2004.867,          2294.51,     2489.5
       0.75,        6000.0,     0.8277,     8134.424,          3762.57,    2766.12
       0.75,        6000.0,     0.9105,     6181.667,          4549.81,    3042.73
       0.75,        6000.0,     0.9932,     12260.31,          7801.61,    3319.34
       0.75,        9000.0,        0.0,     631.6067,          631.607,        0.0
       0.75,        9000.0,     0.4859,    -1552.742,          37.2315,    1623.99
       0.75,        9000.0,     0.5669,    -254.5568,          671.556,    1894.66
       0.75,        9000.0,     0.6479,     1043.628,          1305.88,    2165.32
       0.75,        9000.0,     0.7289,     2545.739,          2060.82,    2435.99
       0.75,        9000.0,     0.8099,     4856.654,          3143.32,    2706.65
       0.75,        9000.0,     0.8909,     8208.843,          4716.95,    2977.32
       0.75,        9000.0,     0.9719,     11922.29,          6747.96,    3247.98
       0.75,       12000.0,        0.0,     568.2944,          568.294,        0.0
       0.75,       12000.0,     0.4753,    -2414.211,         -100.711,    1588.32
       0.75,       12000.0,     0.5545,    -906.1499,          500.189,    1853.04
       0.75,       12000.0,     0.6337,      601.911,          1101.09,    2117.76
       0.75,       12000.0,     0.7129,      2180.21,          1772.41,    2382.48
       0.75,       12000.0,     0.7921,     4219.625,          2700.87,     2647.2
       0.75,       12000.0,     0.8713,     6873.043,          3985.03,    2911.92
       0.75,       12000.0,     0.9505,     10623.51,          5843.06,    3176.64
       0.75,       15000.0,        0.0,     510.1196,           510.12,        0.0
       0.75,       15000.0,     0.4646,    -1862.805,         -144.792,    1552.66
       0.75,       15000.0,      0.542,    -676.7411,           392.51,    1811.44
       0.75,       15000.0,     0.6195,     509.3225,          929.812,    2070.21
       0.75,       15000.0,     0.6969,     1791.346,          1506.92,    2328.99
       0.75,       15000.0,     0.7743,     3558.124,          2301.52,    2587.77
       0.75,       15000.0,     0.8517,     5947.896,          3408.16,    2846.54
       0.75,       15000.0,     0.9292,     9145.538,           4988.9,    3105.32
       0.75,       18000.0,        0.0,     456.7683,          456.768,        0.0
       0.75,       18000.0,     0.4539,    -1895.056,         -217.852,    1517.01
       0.75,       18000.0,     0.5296,     -787.581,          273.878,    1769.84
       0.75,       18000.0,     0.6052,      319.894,          765.607,    2022.68
       0.75,       18000.0,     0.6809,     1455.508,          1269.39,    2275.51
       0.75,       18000.0,     0.7565,      2998.64,          1952.17,    2528.35
       0.75,       18000.0,     0.8322,     5096.756,          2906.12,    2781.18
       0.75,       18000.0,     0.9078,     7828.234,          4228.11,    3034.02
       0.75,       18000.0,     0.9835,     10768.63,          5803.71,    3286.85
       0.75,       21000.0,        0.0,     407.9362,          407.936,        0.0
       0.75,       21000.0,     0.4433,    -1994.686,          -302.54,    1481.37
       0.75,       21000.0,     0.5171,    -942.6489,           155.04,    1728.27
       0.75,       21000.0,      0.591,     109.3881,           612.62,    1975.16
       0.75,       21000.0,     0.6649,     1161.015,          1070.01,    2222.06
       0.75,       21000.0,     0.7388,     2485.165,          1647.03,    2468.95
       0.75,       21000.0,     0.8126,     4301.394,          2459.98,    2715.85
       0.75,       21000.0,     0.8865,     6674.529,          3580.08,    2962.74
       0.75,       21000.0,     0.9604,      9300.84,          4949.79,    3209.64
       0.75,       24000.0,        0.0,     363.3357,          363.336,        0.0
       0.75,       24000.0,     0.4326,    -2007.583,         -361.605,    1445.74
       0.75,       24000.0,     0.5047,    -1039.137,          55.6593,     1686.7
       0.75,       24000.0,     0.5768,     -70.6904,          472.924,    1927.65
       0.75,       24000.0,     0.6489,      897.756,          890.189,    2168.61
       0.75,       24000.0,      0.721,     2011.304,          1370.68,    2409.57
       0.75,       24000.0,     0.7931,     3583.664,          2062.37,    2650.52
       0.75,       24000.0,     0.8652,      5630.15,          3003.04,    2891.48
       0.75,       24000.0,     0.9373,     7910.879,          4166.89,    3132.44
       0.75,       27000.0,        0.0,     322.6881,          322.688,        0.0
       0.75,       27000.0,     0.4219,    -2119.097,          -419.21,    1410.12
       0.75,       27000.0,     0.4923,    -1195.703,         -35.7285,    1645.14
       0.75,       27000.0,     0.5626,    -272.3093,          347.753,    1880.16
       0.75,       27000.0,     0.6329,     651.0844,          731.234,    2115.18
       0.75,       27000.0,     0.7032,     1645.589,          1148.99,     2350.2
       0.75,       27000.0,     0.7736,     2951.862,          1717.38,    2585.22
       0.75,       27000.0,     0.8439,     4733.928,          2516.59,    2820.24
       0.75,       27000.0,     0.9142,     6696.335,          3488.72,    3055.26
       0.75,       27000.0,     0.9845,     8694.841,          4653.55,    3290.28
       0.75,       30000.0,        0.0,     285.7306,          285.731,        0.0
       0.75,       30000.0,     0.4113,     -2108.32,         -445.441,    1374.51
       0.75,       30000.0,     0.4798,    -1261.581,         -99.4672,     1603.6
       0.75,       30000.0,     0.5484,    -414.8423,          246.507,    1832.68
       0.75,       30000.0,     0.6169,     431.8966,          592.481,    2061.77
       0.75,       30000.0,     0.6855,     1309.397,          953.047,    2290.85
       0.75,       30000.0,      0.754,     2431.752,          1431.94,    2519.94
       0.75,       30000.0,     0.8226,     3950.679,          2101.51,    2749.02
       0.75,       30000.0,     0.8911,     5654.978,          2922.05,    2978.11
       0.75,       30000.0,     0.9597,     7341.822,          3889.14,    3207.19
       0.75,       33000.0,        0.0,     252.2075,          252.207,        0.0
       0.75,       33000.0,     0.4006,    -1946.436,         -443.246,    1338.91
       0.75,       33000.0,     0.4674,    -1210.797,         -139.157,    1562.07
       0.75,       33000.0,     0.5342,    -475.1593,          164.933,    1785.22
       0.75,       33000.0,     0.6009,     260.4789,          469.022,    2008.37
       0.75,       33000.0,     0.6677,     994.9746,          772.583,    2231.52
       0.75,       33000.0,     0.7345,     1955.364,           1175.6,    2454.68
       0.75,       33000.0,     0.8013,      3233.56,          1728.09,    2677.83
       0.75,       33000.0,      0.868,      4721.14,          2421.34,    2900.98
       0.75,       33000.0,     0.9348,     6164.251,           3219.2,    3124.13
       0.75,       36000.0,        0.0,     221.8791,          221.879,        0.0
       0.75,       36000.0,       0.39,    -2063.243,         -494.938,    1303.32
       0.75,       36000.0,      0.455,    -1379.581,         -217.879,    1520.54
       0.75,       36000.0,       0.52,      -695.92,          59.1799,    1737.76
       0.75,       36000.0,      0.585,     -12.2586,          336.239,    1954.98
       0.75,       36000.0,       0.65,     671.4028,          613.298,     2172.2
       0.75,       36000.0,      0.715,     1465.948,          939.054,    2389.42
       0.75,       36000.0,       0.78,     2515.761,          1389.19,    2606.65
       0.75,       36000.0,      0.845,     3764.579,          1975.59,    2823.87
       0.75,       36000.0,       0.91,     5018.906,          2636.88,    3041.09
       0.75,       36000.0,      0.975,      6063.22,          3334.02,    3258.31
       0.75,       39000.0,        0.0,     192.3181,          192.318,        0.0
       0.75,       39000.0,     0.3894,    -2080.694,         -571.283,    1301.52
       0.75,       39000.0,     0.4544,    -1459.096,         -309.662,    1518.45
       0.75,       39000.0,     0.5193,    -837.4968,         -48.0423,    1735.37
       0.75,       39000.0,     0.5842,     -215.898,          213.578,    1952.29
       0.75,       39000.0,     0.6491,     405.7008,          475.198,    2169.21
       0.75,       39000.0,      0.714,     1099.182,          763.919,    2386.13
       0.75,       39000.0,     0.7789,     1982.829,           1143.8,    2603.05
       0.75,       39000.0,     0.8438,     3074.288,          1651.36,    2819.97
       0.75,       39000.0,     0.9087,     4156.585,          2211.04,    3036.89
       0.75,       39000.0,     0.9736,     5099.632,          2826.01,    3253.81
       0.75,       42000.0,        0.0,     166.5872,          166.587,        0.0
       0.75,       42000.0,     0.3894,    -2435.906,         -744.892,    1301.52
       0.75,       42000.0,     0.4544,     -1798.99,         -475.296,    1518.45
       0.75,       42000.0,     0.5193,    -1162.073,         -205.699,    1735.37
       0.75,       42000.0,     0.5842,    -525.1564,          63.8979,    1952.29
       0.75,       42000.0,     0.6491,     111.7602,          333.495,    2169.21
       0.75,       42000.0,      0.714,     748.0754,          601.326,    2386.13
       0.75,       42000.0,     0.7789,     1519.307,          929.611,    2603.05
       0.75,       42000.0,     0.8438,     2473.778,          1366.22,    2819.97
       0.75,       42000.0,     0.9087,     3415.488,          1847.12,    3036.89
       0.75,       42000.0,     0.9736,     4233.546,          2363.74,    3253.81
        0.8,           0.0,        0.0,     891.9671,          891.967,        0.0
        0.8,           0.0,     0.5252,     -24946.3,         -978.409,    1755.18
        0.8,           0.0,     0.6127,    -13342.16,          462.951,    2047.71
        0.8,           0.0,     0.7003,    -1737.992,          1904.33,    2340.24
        0.8,           0.0,     0.7878,     4066.913,          3467.18,    2632.77
        0.8,           0.0,     0.8753,    -5182.105,          4459.94,     2925.3
        0.8,           0.0,     0.9628,    -15340.11,          5497.34,    3217.83
        0.8,        3000.0,        0.0,     807.8052,          807.805,        0.0
        0.8,        3000.0,     0.5144,     3115.377,           477.11,    1718.98
        0.8,        3000.0,     0.6001,     1966.067,          1170.41,    2005.48
        0.8,        3000.0,     0.6858,     816.8579,          1863.76,    2291.98
        0.8,        3000.0,     0.7715,     1744.392,          2801.64,    2578.47
        0.8,        3000.0,     0.8573,     10327.33,          4579.07,    2864.97
        0.8,        3000.0,      0.943,     10024.98,          6446.77,    3151.47
        0.8,        6000.0,        0.0,     730.0641,          730.064,        0.0
        0.8,        6000.0,     0.5035,    -17089.19,          45.7874,    1682.79
        0.8,        6000.0,     0.5875,    -10597.86,          781.213,    1963.26
        0.8,        6000.0,     0.6714,    -4106.457,          1516.64,    2243.72
        0.8,        6000.0,     0.7553,     1522.221,          2403.42,    2524.19
        0.8,        6000.0,     0.8392,     9390.359,          4073.43,    2804.65
        0.8,        6000.0,     0.9231,     4708.833,          4473.19,    3085.12
        0.8,        9000.0,        0.0,      658.376,          658.376,        0.0
        0.8,        9000.0,     0.4927,    -1581.926,          85.6132,    1646.62
        0.8,        9000.0,     0.5748,    -311.0476,          736.173,    1921.05
        0.8,        9000.0,     0.6569,     959.8308,          1386.73,    2195.49
        0.8,        9000.0,     0.7391,     2485.536,          2190.62,    2469.92
        0.8,        9000.0,     0.8212,     5006.256,          3365.85,    2744.36
        0.8,        9000.0,     0.9033,     8522.402,          5072.75,     3018.8
        0.8,        9000.0,     0.9854,     12028.08,          7177.72,    3293.23
        0.8,       12000.0,        0.0,     592.3803,           592.38,        0.0
        0.8,       12000.0,     0.4819,    -2237.642,         -42.7688,    1610.45
        0.8,       12000.0,     0.5622,    -787.3421,          570.638,    1878.86
        0.8,       12000.0,     0.6425,     662.9575,          1184.04,    2147.26
        0.8,       12000.0,     0.7228,     2163.187,          1880.23,    2415.67
        0.8,       12000.0,     0.8031,     4246.081,          2874.18,    2684.08
        0.8,       12000.0,     0.8834,     7036.158,          4283.76,    2952.49
        0.8,       12000.0,     0.9638,     10934.91,          6257.37,     3220.9
        0.8,       15000.0,        0.0,     531.7399,           531.74,        0.0
        0.8,       15000.0,     0.4711,    -1754.094,          -93.783,    1574.29
        0.8,       15000.0,     0.5496,    -610.5999,           455.39,    1836.67
        0.8,       15000.0,     0.6281,     532.8938,          1004.56,    2099.06
        0.8,       15000.0,     0.7066,     1815.967,          1607.01,    2361.44
        0.8,       15000.0,     0.7851,     3648.407,          2458.47,    2623.82
        0.8,       15000.0,     0.8636,     6097.684,          3654.26,     2886.2
        0.8,       15000.0,     0.9421,     9427.891,          5357.97,    3148.58
        0.8,       18000.0,        0.0,     476.1274,          476.127,        0.0
        0.8,       18000.0,     0.4602,    -1752.155,         -164.554,    1538.14
        0.8,       18000.0,      0.537,    -697.4081,          333.936,     1794.5
        0.8,       18000.0,     0.6137,     357.3382,          832.425,    2050.86
        0.8,       18000.0,     0.6904,     1487.066,           1362.3,    2307.22
        0.8,       18000.0,     0.7671,     3076.799,          2090.86,    2563.57
        0.8,       18000.0,     0.8438,     5257.202,          3116.57,    2819.93
        0.8,       18000.0,     0.9205,     8079.039,          4535.61,    3076.29
        0.8,       18000.0,     0.9972,     11682.75,          6187.11,    3332.65
        0.8,       21000.0,        0.0,     425.2257,          425.226,        0.0
        0.8,       21000.0,     0.4494,    -1936.362,         -261.007,    1502.01
        0.8,       21000.0,     0.5243,    -895.9699,          206.994,    1752.34
        0.8,       21000.0,     0.5992,     144.4224,          674.995,    2002.68
        0.8,       21000.0,     0.6742,     1190.551,          1145.69,    2253.01
        0.8,       21000.0,     0.7491,     2572.761,          1768.72,    2503.35
        0.8,       21000.0,      0.824,     4454.742,          2643.42,    2753.68
        0.8,       21000.0,     0.8989,     6906.616,          3843.64,    3004.02
        0.8,       21000.0,     0.9738,     9576.007,          5301.67,    3254.35
        0.8,       24000.0,        0.0,     378.7349,          378.735,        0.0
        0.8,       24000.0,     0.4386,    -1867.215,         -320.375,    1465.88
        0.8,       24000.0,     0.5117,    -932.3074,          106.167,     1710.2
        0.8,       24000.0,     0.5848,     2.600157,           532.71,    1954.51
        0.8,       24000.0,     0.6579,     937.5078,          959.253,    2198.82
        0.8,       24000.0,      0.731,     2096.598,          1479.21,    2443.14
        0.8,       24000.0,     0.8041,     3710.548,          2214.74,    2687.45
        0.8,       24000.0,     0.8772,      5841.67,          3229.44,    2931.76
        0.8,       24000.0,     0.9504,     8176.213,          4481.95,    3176.08
        0.8,       27000.0,        0.0,     336.3645,          336.365,        0.0
        0.8,       27000.0,     0.4278,    -1977.188,         -375.293,    1429.77
        0.8,       27000.0,     0.4991,     -1083.48,          14.6095,    1668.06
        0.8,       27000.0,     0.5704,    -189.7722,          404.512,    1906.36
        0.8,       27000.0,     0.6417,     703.9356,          794.415,    2144.65
        0.8,       27000.0,      0.713,     1692.484,          1230.78,    2382.95
        0.8,       27000.0,     0.7843,     3068.207,          1849.32,    2621.24
        0.8,       27000.0,     0.8556,     4908.532,          2704.71,    2859.54
        0.8,       27000.0,     0.9269,     6922.472,          3748.69,    3097.83
        0.8,       27000.0,     0.9982,      9102.29,           5050.5,    3336.13
        0.8,       30000.0,        0.0,     297.8406,          297.841,        0.0
        0.8,       30000.0,      0.417,    -2064.092,         -438.634,    1393.66
        0.8,       30000.0,     0.4865,    -1218.425,         -77.9119,    1625.94
        0.8,       30000.0,      0.556,    -372.7574,           282.81,    1858.22
        0.8,       30000.0,     0.6255,     472.9099,          643.532,    2090.49
        0.8,       30000.0,      0.695,     1370.585,           1028.3,    2322.77
        0.8,       30000.0,     0.7645,     2530.471,          1542.46,    2555.05
        0.8,       30000.0,      0.834,     4107.331,          2260.41,    2787.32
        0.8,       30000.0,     0.9035,     5852.454,          3140.56,     3019.6
        0.8,       30000.0,      0.973,     7598.472,          4178.73,    3251.88
        0.8,       33000.0,        0.0,     262.8967,          262.897,        0.0
        0.8,       33000.0,     0.4062,    -2072.612,         -464.653,    1357.57
        0.8,       33000.0,     0.4739,    -1296.433,         -141.055,    1583.83
        0.8,       33000.0,     0.5416,    -520.2536,          182.543,    1810.09
        0.8,       33000.0,     0.6093,     255.9259,          506.142,    2036.35
        0.8,       33000.0,      0.677,     1036.676,          831.855,    2262.62
        0.8,       33000.0,     0.7447,     2035.166,          1265.56,    2488.88
        0.8,       33000.0,     0.8124,     3365.894,          1857.87,    2715.14
        0.8,       33000.0,     0.8801,      4871.02,          2596.61,     2941.4
        0.8,       33000.0,     0.9478,     6356.582,          3459.17,    3167.66
        0.8,       36000.0,        0.0,      231.283,          231.283,        0.0
        0.8,       36000.0,     0.3954,    -2093.651,         -502.807,    1321.48
        0.8,       36000.0,     0.4613,    -1394.409,         -211.882,    1541.73
        0.8,       36000.0,     0.5272,    -695.1683,          79.0429,    1761.98
        0.8,       36000.0,     0.5931,        4.073,          369.968,    1982.22
        0.8,       36000.0,      0.659,     703.3141,          660.893,    2202.47
        0.8,       36000.0,     0.7249,     1537.864,          1014.59,    2422.72
        0.8,       36000.0,     0.7908,     2605.122,          1502.23,    2642.96
        0.8,       36000.0,     0.8567,     3906.286,          2121.97,    2863.21
        0.8,       36000.0,     0.9226,     5160.528,          2819.05,    3083.46
        0.8,       36000.0,     0.9885,     6214.967,          3542.96,     3303.7
        0.8,       39000.0,        0.0,     200.4691,          200.469,        0.0
        0.8,       39000.0,     0.3949,    -2166.228,         -575.212,    1319.66
        0.8,       39000.0,     0.4607,    -1512.135,         -300.627,     1539.6
        0.8,       39000.0,     0.5265,    -858.0406,         -26.0431,    1759.54
        0.8,       39000.0,     0.5923,    -203.9467,          248.541,    1979.49
        0.8,       39000.0,     0.6581,     450.1472,          523.126,    2199.43
        0.8,       39000.0,     0.7239,     1165.015,          829.214,    2419.37
        0.8,       39000.0,     0.7897,      2072.46,           1242.1,    2639.32
        0.8,       39000.0,     0.8556,     3202.957,          1778.11,    2859.26
        0.8,       39000.0,     0.9214,     4305.413,          2377.56,     3079.2
        0.8,       39000.0,     0.9872,      5206.17,          2987.71,    3299.15
        0.8,       42000.0,        0.0,     173.6477,          173.648,        0.0
        0.8,       42000.0,     0.3949,    -2368.167,         -692.733,    1319.66
        0.8,       42000.0,     0.4607,    -1730.602,         -422.722,     1539.6
        0.8,       42000.0,     0.5265,    -1093.037,          -152.71,    1759.54
        0.8,       42000.0,     0.5923,    -455.4724,          117.301,    1979.49
        0.8,       42000.0,     0.6581,     182.0924,          387.313,    2199.43
        0.8,       42000.0,     0.7239,     816.2892,          659.968,    2419.37
        0.8,       42000.0,     0.7897,     1604.931,          1013.43,    2639.32
        0.8,       42000.0,     0.8556,     2582.459,          1475.46,    2859.26
        0.8,       42000.0,     0.9214,     3546.213,           1986.9,     3079.2
        0.8,       42000.0,     0.9872,     4367.351,          2529.56,    3299.15
       0.85,           0.0,        0.0,     931.6846,          931.685,        0.0
       0.85,           0.0,     0.5329,    -33163.23,         -1399.91,    1780.85
       0.85,           0.0,     0.6217,    -18017.21,          282.625,    2077.66
       0.85,           0.0,     0.7105,    -2871.143,          1965.18,    2374.47
       0.85,           0.0,     0.7993,     4049.943,          3717.24,    2671.28
       0.85,           0.0,     0.8881,    -9629.868,          4553.76,    2968.09
       0.85,           0.0,     0.9769,    -24268.95,          5269.31,     3264.9
       0.85,        3000.0,        0.0,     843.7751,          843.775,        0.0
       0.85,        3000.0,     0.5219,     5025.556,          611.026,    1744.13
       0.85,        3000.0,     0.6089,     2794.123,           1298.8,    2034.82
       0.85,        3000.0,     0.6958,     562.8325,          1986.64,     2325.5
       0.85,        3000.0,     0.7828,     1107.634,          2956.52,    2616.19
       0.85,        3000.0,     0.8698,     11867.25,          4905.02,    2906.88
       0.85,        3000.0,     0.9568,      10082.0,          6851.63,    3197.57
       0.85,        6000.0,        0.0,     762.5724,          762.572,        0.0
       0.85,        6000.0,     0.5109,    -23034.48,          52.5672,    1707.41
       0.85,        6000.0,      0.596,    -14624.04,          816.144,    1991.98
       0.85,        6000.0,     0.6812,    -6213.502,          1579.72,    2276.54
       0.85,        6000.0,     0.7663,     913.1722,          2515.03,    2561.11
       0.85,        6000.0,     0.8515,     10987.25,          4430.05,    2845.68
       0.85,        6000.0,     0.9366,     2773.197,           4305.7,    3130.25
       0.85,        9000.0,        0.0,     687.6922,          687.692,        0.0
       0.85,        9000.0,     0.4999,    -1710.265,          130.683,     1670.7
       0.85,        9000.0,     0.5832,    -447.3183,          799.959,    1949.15
       0.85,        9000.0,     0.6665,     815.6299,          1469.24,     2227.6
       0.85,        9000.0,     0.7499,     2394.568,          2330.58,    2506.05
       0.85,        9000.0,     0.8332,     5224.318,          3617.34,     2784.5
       0.85,        9000.0,     0.9165,     8926.235,          5474.27,    3062.96
       0.85,        9000.0,     0.9998,     12111.29,          7637.39,    3341.41
       0.85,       12000.0,        0.0,     618.7578,          618.758,        0.0
       0.85,       12000.0,     0.4889,    -1811.806,          32.7751,     1634.0
       0.85,       12000.0,     0.5704,    -502.1741,          654.596,    1906.34
       0.85,       12000.0,     0.6519,     807.4582,          1276.42,    2178.67
       0.85,       12000.0,     0.7334,     2121.807,          1988.25,    2451.01
       0.85,       12000.0,     0.8149,     4239.495,           3056.0,    2723.34
       0.85,       12000.0,     0.8964,     7230.834,          4629.12,    2995.68
       0.85,       12000.0,     0.9779,      11284.5,          6709.43,    3268.01
       0.85,       15000.0,        0.0,     555.4172,          555.417,        0.0
       0.85,       15000.0,      0.478,    -1600.868,         -37.4875,    1597.32
       0.85,       15000.0,     0.5576,    -510.2755,          523.897,    1863.54
       0.85,       15000.0,     0.6373,     580.3165,          1085.28,    2129.76
       0.85,       15000.0,     0.7169,     1849.749,          1706.95,    2395.98
       0.85,       15000.0,     0.7966,     3764.108,          2623.52,     2662.2
